student_id,timestamp,course_name,enrollment_status,grade_point_average,attendance_rate,scholarship_percent
a391cca2-2802-46f5-8045-a9bcc59e169f,2026-02-26T19:54:25.343691,Direito,GRADUATED,8.2,90,0
abda69cc-c248-46d6-bb4e-66b5fb0fc678,2026-03-13T18:39:40.626924,Engenharia de Software,GRADUATED,5.4,85,0
46cde4f8-2fb0-4383-be0b-72cf4c10575d,2026-01-13T04:25:29.069756,Ciência de Dados,ACTIVE,4.6,64,25
fca001d3-c649-4869-9e35-d85df2747abc,2026-01-13T02:03:28.516996,Ciência de Dados,SUSPENDED,0.9,98,50
34658b6c-9fa8-4a1b-a59f-18d6e6db4331,2026-01-12T19:16:29.487965,Administração,GRADUATED,0.4,67,0
ad0bf778-0b96-4f12-8ddc-40e3ddb8405b,2026-01-20T04:44:35.927479,Administração,GRADUATED,7.3,61,25
2b1170e7-f534-4d47-8b92-16643c137c4e,2026-02-23T10:02:36.288385,Administração,SUSPENDED,6.0,97,50
06f46475-b3e7-437c-8088-275276cbeace,2026-03-20T08:17:28.099193,Direito,ACTIVE,1.4,67,100
0d9cefe6-a848-4be9-b31b-8f8fdffb7eb5,2026-01-22T20:30:33.661406,Administração,SUSPENDED,0.6,72,100
2826b462-92f4-4d86-b06c-7017caac7e2f,2026-02-22T10:06:04.051574,Administração,DROPPED,7.6,73,0
b12ab8c9-3876-4a41-867f-a2878929f405,2026-02-22T08:13:42.641433,Ciência de Dados,GRADUATED,9.5,63,0
8a596857-f85f-41cd-a1f9-2ac237fe1cd7,2026-03-10T15:49:55.796012,Ciência de Dados,DROPPED,6.9,53,25
f34eec7f-af93-4362-a60f-620f8627e8e6,2026-02-19T14:28:56.104744,Direito,DROPPED,0.4,92,25
f9984fb6-1ceb-4e32-923f-f4316395043e,2026-02-28T18:40:21.455530,Engenharia de Software,SUSPENDED,2.1,55,100
0d36bf81-3890-4318-b718-ce04f645d3f9,2026-02-24T19:09:38.471549,Direito,DROPPED,2.4,74,25
20da3cf5-983b-44f1-a99c-b78ca2765e86,2026-02-04T07:54:32.966852,Engenharia de Software,SUSPENDED,1.3,54,0
879ce5fa-c9d0-45d8-8dae-88d838d2b8b3,2026-03-26T09:39:18.225272,Ciência de Dados,DROPPED,2.7,63,0
9f452838-2cfb-4c14-9034-0117d7db92c3,2026-01-30T22:28:46.304770,Direito,DROPPED,8.5,96,100
2f771c13-0944-4701-a084-5f9718c43aef,2026-02-27T07:40:20.212750,Direito,ACTIVE,5.0,54,25
debaedcf-c997-4fb9-84b8-ae8c130d1122,2026-01-22T16:54:53.020962,Direito,SUSPENDED,4.7,95,0
1221cbec-cfe7-45c2-93c1-076dcde51d1a,2026-03-29T17:04:08.279306,Administração,GRADUATED,9.7,95,0
a06d6b70-c86a-430b-8959-18b99e667f14,2026-01-16T09:35:36.820521,Ciência de Dados,DROPPED,1.9,86,50
9b38533f-0e70-438b-a9cb-359fff0a9d5d,2026-03-22T19:11:07.028750,Direito,GRADUATED,9.1,81,50
5b35f0a1-94d7-4882-8f5a-e3dfd13828a6,2026-03-18T01:48:06.804408,Ciência de Dados,DROPPED,7.4,86,100
aed14c63-2936-4d28-8c02-034e51388245,2026-03-17T22:44:26.724966,Engenharia de Software,ACTIVE,9.8,89,0
3b64d4e1-0242-478e-b0a0-f8b37fe79069,2026-03-18T01:50:13.173993,Direito,SUSPENDED,1.9,91,100
0a38ab05-92c3-4104-92f2-4bdc4b066537,2026-02-24T07:30:39.093001,Engenharia de Software,SUSPENDED,6.9,61,50
366eafc9-74b3-4c06-902c-9f1dd4990cca,2026-01-18T22:59:05.981148,Ciência de Dados,ACTIVE,8.3,59,25
b5d3f0e6-3503-4eea-8ddd-4094e1593bca,2026-03-21T05:46:03.025070,Administração,DROPPED,0.7,72,25
4ff12b58-8537-4451-b97b-889eb602cc43,2026-03-04T20:52:39.325075,Ciência de Dados,DROPPED,7.6,51,25
3809e409-7abb-46b5-be73-a173f432a763,2026-02-04T20:24:02.404421,Ciência de Dados,GRADUATED,3.2,52,25
2567c7e9-2856-4a54-8405-6d03074b311d,2026-03-18T13:01:04.915820,Direito,SUSPENDED,2.0,90,100
03f63c00-e4ad-450c-a5a7-487a88263248,2026-03-25T04:22:43.090475,Administração,DROPPED,3.2,73,25
ca4b96d3-9b48-41d2-b90c-68e76ae9d162,2026-01-15T20:54:58.904153,Administração,SUSPENDED,2.2,78,100
e1565984-80b3-4c78-bbdb-4ed0743f0e89,2026-01-02T03:13:50.186267,Administração,ACTIVE,5.2,98,100
e23450da-329d-422d-b745-0eaeae5831d9,2026-02-03T07:46:28.549117,Ciência de Dados,GRADUATED,8.0,60,50
3756ee29-6ca2-4508-9dd6-a657cc659e4b,2026-03-24T04:33:11.887529,Direito,SUSPENDED,0.6,91,100
eafd8c66-024c-4a80-8dd8-dbe190b519de,2026-02-08T03:36:33.941713,Direito,ACTIVE,9.5,87,25
caab0d95-aad6-4321-ac8a-5dd4e094a452,2026-01-11T01:45:44.443935,Direito,GRADUATED,7.2,61,100
514dbed2-215e-429b-ab4e-fe1c323e2646,2026-01-27T22:04:56.434037,Ciência de Dados,GRADUATED,9.2,97,50
75d3b00e-5588-4a4e-bf2d-1a870692f4fd,2026-03-07T22:12:29.862461,Ciência de Dados,GRADUATED,7.6,54,50
a1c12210-7790-4122-8521-9f2d7ef9bc26,2026-01-30T10:42:48.488666,Direito,GRADUATED,4.3,62,50
66294da4-e0f7-4791-a8f5-53fc8eceb9a3,2026-03-23T14:11:52.295518,Ciência de Dados,DROPPED,9.3,80,50
2cd278fb-a20d-4b41-9812-9c0792408908,2026-01-13T17:09:27.333438,Ciência de Dados,DROPPED,7.3,89,100
b6d6ec14-cec8-447b-b3ec-10fda2cd6632,2026-01-20T19:12:42.310517,Ciência de Dados,ACTIVE,4.6,65,100
38ca5b51-8d13-4cf4-a410-e4f81867236f,2026-03-10T19:43:10.802457,Direito,ACTIVE,2.5,54,100
bda52a64-81ab-4e63-96e2-913124363cb3,2026-03-05T02:47:10.755519,Engenharia de Software,SUSPENDED,8.2,81,25
907e8c11-168f-44ae-9be4-4fa36c9f71e4,2026-02-04T19:09:54.936967,Administração,DROPPED,8.6,100,50
ec29a72d-a440-433d-8f05-ab7766d4f653,2026-02-27T20:01:37.809383,Direito,SUSPENDED,3.2,83,100
55825834-52f9-45b2-975a-cac18d2fb2e0,2026-02-14T17:59:21.023272,Engenharia de Software,DROPPED,6.0,82,50
52ae9173-9cf0-4f93-a8bf-964f11e27bdb,2026-02-08T20:45:37.344031,Engenharia de Software,SUSPENDED,1.7,68,0
082f1d7a-7d69-4013-87d8-a457ae968207,2026-02-07T12:57:17.915961,Administração,DROPPED,1.6,89,0
47eb4671-65b1-489c-bfa1-c0835c87c780,2026-01-09T20:46:03.722532,Ciência de Dados,DROPPED,2.3,65,50
c227ae4a-96be-4717-822f-f8162a385b7d,2026-01-29T22:22:05.501420,Direito,GRADUATED,7.0,92,0
18fc557d-ca09-4910-8713-148557adf80d,2026-01-13T06:55:33.023153,Direito,SUSPENDED,1.6,80,0
9dba544d-196d-4416-9014-3be359cb70c7,2026-03-11T13:50:16.038154,Administração,ACTIVE,5.7,58,50
d67491a6-4b6a-4828-9e20-f9901afbc3ea,2026-03-25T07:34:37.808579,Administração,SUSPENDED,3.6,74,100
759b6363-bfb2-41af-a599-29096f5663d6,2026-01-16T02:24:21.134814,Ciência de Dados,GRADUATED,2.1,66,0
d9386cf0-7048-44b1-b996-91f0d88af8d3,2026-02-11T01:58:03.212072,Engenharia de Software,DROPPED,8.8,89,0
2f7e22fc-c686-4f02-b462-2221d0fbadfc,2026-02-21T01:20:10.617085,Ciência de Dados,SUSPENDED,0.1,78,50
3018286d-8b33-4e93-86ce-b36ae108a77d,2026-03-29T08:19:48.597252,Administração,SUSPENDED,5.6,93,50
31b5d78e-4338-4a4a-a305-ef6eaa93ec00,2026-02-03T17:54:53.818165,Administração,ACTIVE,9.0,69,0
992dfcf2-12a1-4cfd-9ebc-fd2b7166973d,2026-02-26T21:55:24.434222,Engenharia de Software,DROPPED,7.0,85,25
d3f90cc9-44fe-4c28-b772-f539eb48ebef,2026-03-08T21:05:25.650423,Ciência de Dados,DROPPED,9.2,77,25
5c3db4ae-67f8-4fb1-a081-405873b508d7,2026-01-09T05:51:17.707746,Ciência de Dados,DROPPED,1.9,89,0
824cf557-22e7-404c-961c-edc989dc9eb2,2026-01-05T00:18:16.571991,Administração,SUSPENDED,0.6,62,100
2cbc379a-4ea4-4a95-acd9-4979868535eb,2026-01-05T20:31:20.611135,Administração,DROPPED,8.6,51,100
559981f3-d5d0-4779-b5ea-66fecbff88aa,2026-01-07T16:42:09.322847,Ciência de Dados,SUSPENDED,5.6,87,25
535476b5-a4b8-42a0-843e-8416b5116e1f,2026-02-05T09:49:12.239336,Ciência de Dados,SUSPENDED,3.5,75,50
d6f83735-7149-48f3-acfe-42e3a2081444,2026-02-02T03:57:12.025639,Direito,DROPPED,7.7,94,0
c05d3914-4b6b-46d8-8ef9-84bd38228707,2026-02-07T00:07:53.756348,Administração,SUSPENDED,2.4,65,50
544919c1-377b-49be-b231-038d112aaec9,2026-01-10T11:47:33.612408,Administração,SUSPENDED,4.4,75,0
ebe3650a-4174-4292-86b7-7544cc77f07f,2026-02-13T15:05:07.177682,Administração,DROPPED,6.6,64,25
9883447f-67f6-49a1-9230-5c14e4305723,2026-02-26T21:16:36.394327,Administração,SUSPENDED,1.4,56,50
78a280c8-d7d1-4c85-a8ae-452d35e9cd1a,2026-03-19T23:30:50.275743,Direito,GRADUATED,8.0,72,0
b363f6d4-5816-47f9-afb0-421ec1fde6bb,2026-03-12T01:52:18.059410,Administração,ACTIVE,5.3,94,25
0deb02e9-3ca8-4878-ac40-1d945acefe78,2026-03-06T10:24:55.504283,Direito,SUSPENDED,5.4,89,50
c24fc664-1650-4325-aca4-7f3215ee53b4,2026-01-06T10:03:38.160074,Administração,GRADUATED,0.1,57,25
d8c4d04f-9cf6-40f0-a717-331fa7e42023,2026-01-07T07:09:54.501190,Ciência de Dados,SUSPENDED,0.1,73,0
0ba306e2-5144-47f3-96b9-054e434db654,2026-03-19T01:35:45.925798,Ciência de Dados,GRADUATED,1.8,96,25
561040de-beaa-4dec-9c7c-53532c79ed7c,2026-03-16T09:29:30.225197,Engenharia de Software,DROPPED,3.1,97,0
8ec13464-992f-4bd8-a553-b9449dfeefb6,2026-03-04T13:40:02.751766,Administração,GRADUATED,0.0,87,0
1628cb7d-16ee-4cd5-b48a-8da26b6b57e8,2026-03-05T00:55:30.863213,Ciência de Dados,SUSPENDED,0.6,100,100
58018d64-3b7d-4712-9568-812a4651b433,2026-02-26T06:05:23.946864,Administração,GRADUATED,4.5,55,50
ed4312ef-439c-47b0-b0e1-4edf7a7ba7d3,2026-01-03T09:52:13.680293,Ciência de Dados,GRADUATED,6.6,96,25
e9ab2ba2-318e-4a9b-ba66-534288fef595,2026-03-15T11:03:45.965181,Direito,GRADUATED,3.8,68,50
5b0dfbb1-e99e-4487-be79-2bee09ad8f45,2026-02-17T10:55:56.518118,Administração,GRADUATED,4.4,88,100
c71ebc21-c1ff-4e9b-8ee6-2da686066da4,2026-01-15T07:46:53.388407,Engenharia de Software,DROPPED,2.7,90,50
86b8ab48-208c-4cdd-b830-94dacaf2f2f5,2026-02-07T20:47:53.148106,Engenharia de Software,ACTIVE,6.0,50,50
06fd92f0-d551-46bc-b50d-1d9e3df36e70,2026-01-17T19:46:53.883024,Ciência de Dados,SUSPENDED,6.9,82,25
e169ecdd-8af3-4d0f-b6bd-074c0ae01725,2026-01-12T05:44:38.678657,Engenharia de Software,DROPPED,1.9,58,0
a41c9a35-bf03-4ad3-a049-387a6edb2f46,2026-01-14T14:39:59.563950,Engenharia de Software,SUSPENDED,9.3,53,0
3ab317f6-b2e5-486a-898d-0a778a8e1428,2026-01-30T17:58:31.794459,Engenharia de Software,ACTIVE,9.8,71,50
3f039055-ec96-4db2-98f3-7f345bc78385,2026-03-23T09:46:06.100570,Ciência de Dados,SUSPENDED,7.6,73,100
88b7d669-97bb-431f-a75c-fc98acbd2d2e,2026-03-02T15:36:35.766641,Engenharia de Software,SUSPENDED,2.7,61,25
dca44ae8-2fb6-40ef-bbf0-dc96b08c711a,2026-03-29T11:33:00.454129,Direito,ACTIVE,5.9,60,50
7e5ffd32-727f-4658-9c21-39b0fa4b0f1c,2026-01-24T20:24:23.900075,Administração,DROPPED,1.7,59,100
55735535-b4b3-4249-9132-a2490361358e,2026-03-02T10:11:53.157583,Engenharia de Software,ACTIVE,9.7,65,25
782747c2-751f-43a4-a9cf-2766acccaf61,2026-02-24T02:43:02.283735,Administração,ACTIVE,1.7,71,25
42a86e24-9cea-49db-a81e-23b05820b61c,2026-01-07T03:09:27.017365,Engenharia de Software,DROPPED,7.1,71,50
dd3d4f41-331a-41fe-8cf6-05d987fefc6e,2026-01-02T13:17:26.368070,Ciência de Dados,SUSPENDED,7.7,95,0
72800e7c-e9f5-4200-aaeb-808d7c50d9b9,2026-02-20T21:36:09.787978,Engenharia de Software,GRADUATED,8.7,95,50
11196916-c9df-4e81-8d1b-36b16b9a9985,2026-01-27T13:18:04.633391,Direito,ACTIVE,6.9,61,0
1c183140-9449-40b6-a587-99fb7f2ec876,2026-01-18T00:32:50.077532,Direito,GRADUATED,1.7,99,50
edb0961c-8d73-4707-8cff-5b238c1d1709,2026-03-05T11:05:50.569566,Ciência de Dados,SUSPENDED,9.6,87,25
340eccb7-49b6-4633-8c51-f3d85c715294,2026-02-13T16:07:37.981438,Ciência de Dados,SUSPENDED,3.1,89,0
80f2e66c-238e-40a5-9e84-42e509f68212,2026-01-15T18:44:40.176362,Engenharia de Software,ACTIVE,1.7,82,0
cfb5c5f2-ed9f-4dd8-8d7b-a40936a1b333,2026-02-07T02:04:47.475211,Administração,DROPPED,6.1,72,50
1cbeed57-50d5-41da-a627-2451a11e417c,2026-01-16T00:54:37.410396,Engenharia de Software,DROPPED,1.0,81,100
9057ad88-ff3a-4680-880e-26fc43e94a97,2026-01-10T01:25:38.165784,Direito,ACTIVE,8.2,56,50
cfccb699-e2f7-4f09-ae22-56b0a42ca2d6,2026-01-13T00:04:16.020392,Administração,ACTIVE,6.9,57,25
84ea75d4-0a12-41e0-bed3-16846147414d,2026-02-10T14:21:29.282015,Direito,GRADUATED,7.2,82,100
793ed612-9e38-4a58-aa94-288019534615,2026-01-14T04:44:25.699374,Administração,SUSPENDED,2.0,53,25
f4a76849-c76a-40c9-862d-80c106dff900,2026-03-19T03:49:39.940057,Ciência de Dados,SUSPENDED,2.3,90,100
08dd772a-7255-487b-b078-79a4aa3acf4f,2026-03-09T19:03:58.095610,Administração,SUSPENDED,5.3,55,0
e8e1b687-d7b2-49e3-abc5-ec88c0287110,2026-02-06T08:56:36.109825,Direito,SUSPENDED,3.0,59,100
6ccd7eb5-ffc0-4418-8b5f-f05e22f8f921,2026-03-01T20:48:46.267492,Administração,DROPPED,6.4,61,25
6ecc050e-248f-4f8a-8bcf-601f4676dc90,2026-02-14T15:55:07.935920,Engenharia de Software,DROPPED,5.8,90,0
3cbea469-b4f7-434d-a3ff-f0d3b6150441,2026-01-25T10:42:27.447098,Engenharia de Software,GRADUATED,9.7,98,25
3481d488-c6dc-4962-801a-21a3b0c3a309,2026-01-27T20:59:32.061315,Engenharia de Software,DROPPED,4.1,68,50
8f6872a5-4ccc-4284-b188-eb5d3690cf59,2026-02-14T21:54:24.773667,Engenharia de Software,SUSPENDED,4.5,70,100
76c73deb-a882-4795-b1dc-0a762076ce63,2026-01-03T22:19:52.127537,Engenharia de Software,SUSPENDED,8.5,93,100
ad9c53cf-d077-465c-9baa-f8a887751464,2026-03-12T17:39:19.188241,Direito,ACTIVE,7.7,55,25
804b1080-03a7-4824-a32b-f11e0fe8ac68,2026-02-03T16:21:39.835723,Ciência de Dados,SUSPENDED,9.1,61,100
efc603d2-eecb-4de0-991f-eaf8322ef111,2026-02-25T07:56:29.974442,Ciência de Dados,SUSPENDED,3.5,72,100
1b07b632-3b8f-466f-9e90-029d9a540f0f,2026-03-07T12:58:24.928102,Ciência de Dados,DROPPED,5.4,66,100
09213120-d56c-4cec-b6cd-a8faeb7cf8d7,2026-02-01T00:45:46.629376,Ciência de Dados,ACTIVE,6.9,50,25
6d791210-cecc-4b61-b69e-f7d82eded87a,2026-03-03T08:11:33.021633,Administração,DROPPED,3.4,78,100
89cb272a-171a-48f1-acc8-70603f30cde3,2026-01-03T22:20:04.716399,Direito,DROPPED,1.5,71,100
61336327-408b-4250-9bdc-efd74778dd36,2026-01-07T23:49:59.019622,Administração,GRADUATED,10.0,66,100
3f882805-80f2-4583-9894-a459788a4c88,2026-01-18T11:16:15.085588,Engenharia de Software,ACTIVE,7.5,83,25
f3d3be47-d879-4f6d-96a5-25bc3b0c2e29,2026-01-22T20:30:57.059730,Direito,ACTIVE,3.9,70,100
fe0b0869-7544-4218-8224-330e063077af,2026-02-23T23:21:41.271094,Direito,DROPPED,3.3,66,50
df394445-df17-4dc7-9c13-b7471c48a23d,2026-03-01T23:42:22.578248,Ciência de Dados,ACTIVE,5.8,59,25
c6a3b207-5ed8-42c0-ab64-3c2a9040c142,2026-02-05T09:56:24.574429,Direito,SUSPENDED,5.9,80,100
cc810abf-414f-4954-a1d6-aee572c4a515,2026-02-15T07:42:58.720860,Administração,DROPPED,9.5,81,50
68f9e0fa-4392-4f38-b085-7bc2e17db42f,2026-02-16T22:05:04.905236,Engenharia de Software,DROPPED,7.2,87,100
eceb59bf-eae2-4ebc-904b-32d59c8b5e92,2026-01-11T17:04:18.908419,Administração,DROPPED,3.8,61,50
99e242c3-aa7a-4f2a-8f1f-d0153e769c17,2026-03-21T23:32:33.637940,Engenharia de Software,ACTIVE,8.9,61,0
375580e0-acaf-4e46-b158-4f72b6952439,2026-03-14T23:12:17.201083,Direito,DROPPED,1.0,92,0
0f9a6db2-01f3-4f4b-83ff-c1de8baea23f,2026-01-04T01:37:36.148486,Engenharia de Software,GRADUATED,7.2,98,100
912e272b-fe6c-453c-900e-a00cb9b35873,2026-01-01T00:23:05.826898,Ciência de Dados,GRADUATED,7.4,71,100
c8c2dd88-6ae7-448c-895c-bf295e747d00,2026-02-14T14:10:47.568654,Engenharia de Software,SUSPENDED,5.0,60,0
b7304d2c-4f9b-4f5a-a03a-2b906ca0900c,2026-02-14T06:08:02.338210,Direito,GRADUATED,0.6,88,50
9bbfdfaa-a67e-41cf-bf8b-1ddf6c784cb5,2026-01-18T18:22:28.718448,Direito,DROPPED,2.0,50,0
bf6eebd6-91dd-4ae0-bff8-6a3693182609,2026-01-15T21:40:23.943790,Ciência de Dados,SUSPENDED,4.9,98,0
9136141e-02eb-46c9-b5af-c42c223e4405,2026-02-19T14:13:36.489572,Engenharia de Software,DROPPED,8.6,83,50
698f97fd-d0d5-4c31-8680-fc3b7834e47f,2026-01-10T00:21:39.327784,Ciência de Dados,GRADUATED,2.4,76,100
9755eeaa-ad89-4d39-acc1-de52ceeef477,2026-02-04T04:59:24.752336,Engenharia de Software,ACTIVE,9.5,66,100
63dc2904-b720-4d29-b4ca-28fe7d40b9a0,2026-03-16T11:57:40.927960,Engenharia de Software,GRADUATED,2.9,94,25
419b75d8-241a-4e35-9774-636ef30b0c02,2026-01-14T20:03:43.594389,Engenharia de Software,GRADUATED,7.8,68,0
a3454749-5f9e-471c-8f4d-84b3dc1229d5,2026-03-11T19:02:28.532921,Ciência de Dados,ACTIVE,1.4,68,0
10f0b29e-fac2-49fe-90a7-9dbd17f3de6a,2026-03-23T23:12:23.853933,Administração,DROPPED,9.7,95,25
d19f228a-276a-4ca9-a0d3-2076755e088d,2026-03-06T11:15:15.116636,Engenharia de Software,SUSPENDED,7.0,81,50
9d52b1cc-22ac-4073-a7cf-7020c2566c4f,2026-02-14T04:54:55.598023,Administração,SUSPENDED,1.1,54,50
5103f1c0-b9ea-4f52-9fc5-8d6ccabb99af,2026-01-12T22:47:54.733430,Engenharia de Software,ACTIVE,7.7,85,100
ffdc6e7f-abc2-4bb7-89f4-b8b60b6684ba,2026-03-30T00:41:31.285677,Engenharia de Software,SUSPENDED,2.4,70,25
aceeabff-4d41-49f9-9b9a-ca579a6f4b4d,2026-03-26T22:25:22.529776,Ciência de Dados,ACTIVE,5.0,98,50
e478eb61-845e-48b3-9a34-6b54dcaecc2c,2026-03-11T14:19:55.542625,Direito,DROPPED,5.9,83,50
4f057f19-7af5-42c7-b4b9-b0ae222a72a9,2026-01-19T00:53:52.260358,Ciência de Dados,SUSPENDED,9.2,52,100
84e72e65-e364-4764-b63d-24079757564f,2026-03-08T00:15:50.722037,Direito,DROPPED,3.6,95,25
0b7c7a3f-c4d6-4007-859f-f616bc37ace5,2026-03-05T16:31:33.232949,Direito,DROPPED,8.9,85,100
84de349e-11d6-4e02-b321-f1af81a60619,2026-01-15T02:38:31.624309,Engenharia de Software,GRADUATED,0.3,79,50
09b0bb8c-007b-4e73-8254-d15028c07277,2026-03-12T07:19:18.783590,Administração,DROPPED,5.1,70,100
b0ec4c2c-fc49-4120-993c-38c35f191ac0,2026-03-05T15:58:58.507673,Administração,ACTIVE,9.2,94,0
0de379aa-4aa7-43a5-8a4f-65e5ba7a5ab1,2026-01-27T12:29:04.355235,Engenharia de Software,ACTIVE,1.2,88,0
5b2d341f-7574-4959-be2e-ed8f55e870a6,2026-02-20T13:07:01.379548,Direito,DROPPED,0.4,71,50
70b81a17-7d04-43b7-9d90-33ab58cd3b35,2026-02-28T18:19:54.097710,Direito,DROPPED,8.6,74,0
b2394d9b-4b67-4049-a755-6a726061fa9b,2026-02-19T11:56:57.356080,Ciência de Dados,ACTIVE,7.8,95,100
7444c399-c02e-4ac6-bbb2-210b62d2a195,2026-01-22T12:07:04.065399,Direito,SUSPENDED,4.9,81,0
d715b2e4-fe36-4493-a576-856e63e1745a,2026-01-30T23:56:48.146396,Direito,DROPPED,1.0,93,0
96e185fb-5146-45a4-a49c-858d09236e14,2026-03-08T18:59:23.850346,Ciência de Dados,GRADUATED,5.3,98,50
24dbb4cc-022b-431b-9463-c9f5dba33db8,2026-03-17T23:41:53.945373,Ciência de Dados,GRADUATED,9.0,84,50
fc957d47-36bd-4bcc-ad07-d4efe5c2a4b1,2026-02-23T17:42:12.602678,Engenharia de Software,GRADUATED,4.4,67,25
0932e048-c9f8-4b94-8c09-0d6f8c6a1a18,2026-01-31T00:40:42.059177,Administração,GRADUATED,2.3,95,50
d9e707fd-fe97-4441-b63d-5936e9d12793,2026-03-20T00:47:52.649672,Direito,ACTIVE,6.5,58,100
38504ca0-bf32-4f25-96ac-2489072deddf,2026-03-30T11:38:11.908011,Ciência de Dados,SUSPENDED,0.8,77,25
cee6c64c-411e-4aff-86ec-87de6186adc0,2026-02-21T04:16:55.086057,Administração,SUSPENDED,4.8,69,100
b811f7a3-38aa-4b28-b1a1-7638bf57bfb9,2026-01-22T10:41:58.814226,Direito,ACTIVE,2.6,54,25
c071c479-8145-41d5-9f7e-453df0b722e7,2026-02-08T09:43:54.761632,Direito,GRADUATED,3.9,93,100
eba7f443-570f-450c-b5f1-f4942d6b04fe,2026-02-01T01:54:04.721416,Engenharia de Software,SUSPENDED,4.9,50,25
c8d0188b-a146-42f1-b37b-577c0995b939,2026-03-05T16:14:48.436898,Engenharia de Software,DROPPED,7.1,78,25
f1b80eba-2475-47e8-93a5-72330e86cf3e,2026-03-15T02:24:02.263238,Administração,GRADUATED,1.0,63,25
dc75c647-7abd-4d4b-93c7-b0ee7e1092a1,2026-02-27T05:42:06.601207,Ciência de Dados,GRADUATED,3.7,92,25
3dfa61e7-75d7-4dcb-b7ef-ce3c182beab3,2026-02-05T06:44:05.008483,Ciência de Dados,SUSPENDED,0.5,59,50
6ba38892-49c0-4582-b1cd-18170f7c573a,2026-02-11T13:24:26.689856,Administração,ACTIVE,2.9,62,0
29d9de72-943d-4ad6-9acd-29c262312518,2026-01-20T07:37:13.080735,Administração,ACTIVE,7.5,59,0
d2114ae3-31b2-40bf-bc65-cdadb8958650,2026-01-19T20:55:05.129988,Engenharia de Software,GRADUATED,0.2,54,100
90fa53c7-380c-45b7-bf2d-6925dda11adc,2026-03-27T01:20:24.450272,Ciência de Dados,ACTIVE,6.5,52,100
6da3c4ec-9624-446e-9f60-f35bd40ed5c5,2026-01-09T22:35:11.488358,Engenharia de Software,SUSPENDED,8.7,99,100
4fd89947-f8a5-47c3-a1db-813dae0b10a3,2026-02-01T11:43:48.163036,Direito,DROPPED,7.4,60,25
2c3fae84-e33c-4a69-8e6e-0c3c416d6568,2026-01-04T06:31:32.445647,Direito,ACTIVE,9.4,86,50
596b5415-3367-45d7-9fd5-782755237aee,2026-01-17T20:58:44.925419,Administração,GRADUATED,7.2,63,25
b54663ba-9463-449b-b43f-db8cfd11984a,2026-01-26T22:17:24.407300,Engenharia de Software,GRADUATED,7.8,54,0
5caf2559-a8ad-4c77-83a3-1bf298ab0df4,2026-02-17T05:49:53.512155,Administração,GRADUATED,6.1,60,50
c2062d90-e201-4188-8d88-19a68cc71b57,2026-02-07T14:47:13.736116,Ciência de Dados,SUSPENDED,2.0,57,25
1a734c19-6b84-41cd-adc1-e9e6a314adc1,2026-01-24T05:45:28.244935,Administração,SUSPENDED,7.5,74,50
82e2fe70-ea43-43b3-8aa8-f90810de16f1,2026-02-18T02:47:06.801970,Administração,GRADUATED,9.5,70,25
ec4b2872-b361-4145-a6b8-16a81b4538ad,2026-01-29T11:49:25.643341,Engenharia de Software,ACTIVE,3.0,58,25
6f95765b-08e5-451f-b920-35ec2afa9345,2026-02-04T11:15:01.161742,Direito,GRADUATED,8.1,58,50
4bfebc70-af77-4d48-8539-9f3699c1b43e,2026-03-02T04:05:25.871958,Engenharia de Software,SUSPENDED,0.0,82,0
3360f93b-631c-4580-bb8e-09510ef78bd6,2026-01-17T19:39:31.893174,Engenharia de Software,DROPPED,7.1,81,0
a3de6410-3b0c-4dec-a701-6683e531638f,2026-03-28T02:47:45.374844,Ciência de Dados,ACTIVE,4.2,79,50
0a0bcbf2-7c36-42c2-8ee6-38fd48af3c84,2026-01-28T16:07:28.675991,Ciência de Dados,ACTIVE,2.6,89,0
30c9817d-9ddd-47f2-9882-897f3adb1165,2026-03-14T22:12:31.491773,Engenharia de Software,SUSPENDED,5.1,57,100
43388557-cbd9-41e2-b347-66e02aae4b91,2026-03-03T05:48:42.861097,Direito,SUSPENDED,8.5,51,50
2036a00a-c99a-4f31-846b-f48d275b2b8a,2026-03-18T22:20:20.233751,Administração,DROPPED,0.7,54,0
de6fbb38-a09e-43d6-ba44-7c3e2bb133a5,2026-02-24T08:20:03.185617,Engenharia de Software,DROPPED,6.5,63,50
1c0d70d6-87ba-4f36-924e-c7483fb1ec25,2026-03-27T04:00:05.235077,Engenharia de Software,SUSPENDED,1.9,88,0
f2ef1859-6479-4dd9-a23a-f6a3fb95e406,2026-03-28T09:11:17.091061,Administração,DROPPED,8.5,87,25
dea87712-aaf7-48fe-8b96-23bce839d2d9,2026-02-21T17:22:23.584382,Direito,ACTIVE,2.1,56,25
407e3416-f7c2-4c4c-8f65-035258538be8,2026-01-29T08:08:49.054636,Direito,GRADUATED,3.3,51,25
917ec299-bfe4-4c10-87ca-6946c33815b4,2026-01-02T02:49:51.423728,Ciência de Dados,DROPPED,1.7,92,25
d9d99475-c681-425f-9475-e6edeecdd7a0,2026-03-21T04:58:56.234544,Engenharia de Software,SUSPENDED,3.5,56,50
906cc31b-58d4-4102-b2ea-f2c2ddb98073,2026-01-29T05:04:23.685037,Direito,SUSPENDED,3.9,97,0
27231917-f3ed-4635-be77-1d2fc705ed00,2026-02-20T01:39:27.152103,Ciência de Dados,GRADUATED,0.3,62,100
