student_id,timestamp,course_name,enrollment_status,grade_point_average,attendance_rate,scholarship_percent
9e13e981-da5a-4671-bf91-490d9fb9dfd7,2026-02-02T16:49:11.431743,Direito,SUSPENDED,2.8,64,100
08aed94f-500e-4a8b-bb4b-b97cdf552c91,2026-03-30T13:43:53.615965,Direito,SUSPENDED,1.8,92,25
96ddcb23-eb8e-48c3-86ed-20e7a19abd99,2026-03-16T15:03:00.742661,Administração,ACTIVE,7.7,83,100
dd9cf6ca-e3c2-4cbe-86bb-7bd08b45a39c,2026-03-04T20:24:16.061758,Engenharia de Software,ACTIVE,6.5,62,25
c413a304-9426-4072-95f4-9b5748caff03,2026-03-12T16:37:47.597126,Direito,SUSPENDED,9.2,50,25
80b72007-fa01-4816-a4a9-64cbc181f28f,2026-03-21T19:18:06.221920,Engenharia de Software,GRADUATED,7.2,65,50
0dcfd971-7788-42d9-9532-f18ec4f5fbdc,2026-03-17T20:55:24.891695,Engenharia de Software,DROPPED,9.2,58,25
e56e4ba9-eabf-45d0-8587-f601e2cef6dc,2026-02-25T10:50:48.506191,Engenharia de Software,ACTIVE,5.5,86,25
16f123b3-e59a-4f25-931d-032cd89999d5,2026-01-20T10:07:03.809102,Engenharia de Software,ACTIVE,7.2,80,100
8935af70-ba3f-41bc-af9d-69aa09b259ae,2026-02-24T00:41:32.455611,Direito,ACTIVE,3.8,71,50
e4fa3ce1-2a95-45e0-83b4-4473a9c8b262,2026-02-28T06:13:50.060340,Direito,DROPPED,2.3,79,50
ee4347a1-5474-4de6-bb81-4c0166583986,2026-02-15T02:39:38.005268,Ciência de Dados,GRADUATED,1.9,55,25
f53244cd-e129-48a3-99f6-cba3be5e4fc3,2026-01-17T20:54:56.023216,Administração,DROPPED,5.8,64,0
336585cd-4053-4737-8476-42977d58e2bc,2026-03-05T20:18:58.684908,Ciência de Dados,GRADUATED,2.8,82,100
da07f118-a979-458e-8176-d6b8925ca129,2026-01-15T09:46:14.330929,Engenharia de Software,DROPPED,4.3,55,50
5624e20f-f585-409c-8cb9-562c4ab68d18,2026-03-11T17:30:33.768356,Direito,SUSPENDED,4.5,76,50
7b268209-2532-48e3-946c-aa576cf63384,2026-01-25T18:45:51.702292,Administração,GRADUATED,1.2,97,25
f1f46709-207d-4777-b70d-8d8cd7c368da,2026-01-06T13:12:55.385023,Direito,GRADUATED,9.2,63,0
13c4c018-cb89-422c-b7f2-0efc4cef205b,2026-01-21T02:07:47.690515,Administração,ACTIVE,8.6,80,25
af942da9-5c73-4bf1-a771-5b84cf50a653,2026-01-14T00:30:45.848833,Engenharia de Software,ACTIVE,4.0,69,0
3d921475-e6ca-4791-b90b-201ddafb71d2,2026-01-21T08:16:29.595547,Engenharia de Software,GRADUATED,6.6,67,100
9ec6c3d0-1851-4f5e-89f6-55296f0d2334,2026-01-21T06:44:37.413185,Ciência de Dados,SUSPENDED,9.2,93,50
3f3e0520-7f73-40f6-aa48-edea3bf4bdb0,2026-02-28T12:58:30.869650,Ciência de Dados,GRADUATED,4.4,94,25
e4dad422-1ccc-413c-bc18-b601ee301e59,2026-01-11T08:26:48.023565,Direito,SUSPENDED,8.0,91,25
dbe16f1c-3604-425c-a91e-5446a846651c,2026-02-03T03:36:47.011001,Direito,GRADUATED,9.0,83,0
77de4520-1b9c-481f-b419-95d796a88172,2026-01-23T05:09:19.901579,Direito,SUSPENDED,2.5,95,50
445ee0b3-f036-4cb5-9a19-5b2e88efc0e5,2026-03-01T21:09:35.736885,Administração,DROPPED,1.0,73,0
45624eb0-eaca-4aa7-9eae-71aadcaa4e0b,2026-01-14T22:15:10.995865,Ciência de Dados,DROPPED,4.3,75,25
799d65d0-2eb1-4cb5-a644-d4e352a19335,2026-02-05T13:53:06.130866,Ciência de Dados,GRADUATED,6.1,59,25
32eba107-cfe3-419f-b417-ab2d8dd6cde5,2026-01-01T11:30:59.601102,Administração,SUSPENDED,2.7,60,100
10aceb93-b471-43ab-9743-9b3063e12d1f,2026-02-25T23:46:05.127374,Direito,SUSPENDED,7.1,58,50
da8b6819-b689-46ca-b28b-82b674705993,2026-01-27T01:26:51.267526,Engenharia de Software,ACTIVE,5.9,75,0
2ae5bc41-9913-44da-9490-1dcdc2d00e70,2026-01-09T02:22:38.724359,Direito,SUSPENDED,9.1,74,50
b6714227-34f2-4357-934a-a1b6ad60b8ab,2026-03-29T20:34:35.618452,Administração,GRADUATED,6.0,93,50
31afc980-941c-4770-9c4e-ff7431535e2f,2026-02-09T12:13:20.908042,Administração,SUSPENDED,8.2,64,100
1eed851e-ea79-4e27-8a6e-b73b70c25f0d,2026-02-23T11:44:35.202505,Direito,SUSPENDED,0.6,71,25
1870570d-45a8-41ad-87cc-c8c412763198,2026-01-10T12:35:17.999612,Direito,SUSPENDED,3.6,88,0
96ee5a7f-36a7-4be8-9b66-1415287a785d,2026-03-11T09:55:18.795554,Ciência de Dados,ACTIVE,2.2,90,0
023daa4b-a2f3-4a0a-bd93-203d05ea3f6d,2026-03-25T15:16:10.307177,Direito,SUSPENDED,7.1,84,0
402cb740-becd-457a-8094-b5de6a7e32ae,2026-03-27T07:51:43.821708,Engenharia de Software,ACTIVE,2.2,69,0
e133b893-e1cf-42f7-b9de-830b5283029c,2026-03-12T19:09:28.286168,Engenharia de Software,GRADUATED,5.7,92,100
cfe98601-76ce-4db3-9a46-60ee059d4b99,2026-03-23T02:02:04.989566,Ciência de Dados,GRADUATED,4.2,100,0
a4c39836-31cd-4676-a2d6-cb2fc8065998,2026-02-10T12:57:08.208770,Administração,ACTIVE,3.4,76,0
1c7c0ad1-f4c0-4e06-858e-6967afde1a2c,2026-01-23T23:53:02.005679,Engenharia de Software,GRADUATED,1.8,64,50
773f4556-247b-4053-82aa-775a5aa1776a,2026-01-21T01:40:33.308943,Direito,SUSPENDED,5.3,78,0
f78b3289-587f-45a2-b928-706410e9025a,2026-01-06T14:43:57.006030,Ciência de Dados,GRADUATED,3.2,92,0
7c606cd4-076d-4553-b8f7-3b37a7651fa6,2026-02-05T06:03:26.544610,Direito,GRADUATED,7.5,76,25
e390d718-2fc1-4b38-8033-415a91648f18,2026-01-31T05:18:50.659943,Ciência de Dados,DROPPED,0.5,50,25
01ed7d8b-798c-47fa-93fa-d34d906549e5,2026-02-17T17:19:17.345767,Direito,GRADUATED,1.9,64,100
a49ca337-6a7d-48ad-92e6-c48a661e68d4,2026-03-12T09:00:31.331185,Ciência de Dados,ACTIVE,2.0,93,50
abb2c81a-295f-470c-8601-fb969c310688,2026-03-17T02:30:29.915406,Administração,ACTIVE,6.1,51,0
43952615-1a70-4ad2-9841-52aeca3fb280,2026-03-05T11:47:23.192575,Direito,GRADUATED,7.3,65,0
db94d75b-241e-4935-9ce2-5bfe3e0a3559,2026-01-27T19:26:09.749501,Administração,ACTIVE,7.2,70,25
7ce2965e-6f73-468e-86fc-de41b4a4b79e,2026-01-13T11:06:17.096765,Ciência de Dados,DROPPED,3.7,74,50
1fcda8c5-f689-42c6-83c7-2309c1dd0e21,2026-02-17T13:39:09.405637,Administração,DROPPED,5.0,78,100
3052f8be-ab7e-4832-9df6-2c7d10178d05,2026-01-01T00:47:27.708705,Engenharia de Software,DROPPED,3.7,82,100
2e79cab3-8ea0-4463-a64e-c62146c6ca47,2026-03-18T01:45:12.880478,Engenharia de Software,ACTIVE,7.9,87,25
9b3122a7-bd79-4c3b-bb56-6d62016a8c68,2026-02-23T04:51:01.676975,Engenharia de Software,GRADUATED,6.5,55,25
3d8dd1d8-3bbf-4251-8b7e-34a29eb682f7,2026-01-06T19:33:23.926902,Direito,ACTIVE,1.4,99,25
d667b570-71f3-4807-88a3-c7aa08bab949,2026-02-11T20:56:39.845267,Direito,DROPPED,3.8,63,0
32b0c5a0-b227-496c-9b77-cbd4843842f6,2026-01-05T21:12:27.969504,Administração,SUSPENDED,1.3,94,100
6490ffb1-f380-4791-8a1d-34f9153b6da3,2026-01-03T16:06:39.546955,Engenharia de Software,GRADUATED,3.5,86,50
5b50fe30-4430-438c-90a0-8f3d242620c6,2026-01-29T08:15:11.400482,Direito,GRADUATED,1.2,91,0
cb064c6e-37c1-4226-ab1b-9970bea5846f,2026-03-17T20:02:25.665582,Engenharia de Software,SUSPENDED,4.8,71,100
d427add4-a895-45e9-b42c-914cc0c6c029,2026-03-07T13:21:39.912332,Administração,DROPPED,8.9,89,25
709240be-db93-405c-93cd-1826e59cde4c,2026-01-21T16:53:42.860227,Ciência de Dados,GRADUATED,6.9,73,25
be5efcd9-6a58-4982-947d-1f6b1d37e9f0,2026-03-05T15:42:40.840217,Ciência de Dados,ACTIVE,5.4,68,25
00f989dc-1700-42d5-9afd-3afb7ddf1775,2026-03-12T18:25:32.433520,Ciência de Dados,ACTIVE,9.7,92,0
7678231e-b73e-4cf1-a31e-56a43eb0dcba,2026-01-04T06:48:07.545313,Engenharia de Software,GRADUATED,9.7,95,100
fd9374da-8335-4785-b830-3d9abc7c6cb0,2026-01-03T23:15:09.998438,Ciência de Dados,DROPPED,0.9,80,100
6db61085-24a9-48a6-a969-7a65163db74f,2026-01-24T11:11:36.720330,Direito,SUSPENDED,5.0,79,25
0f666f1b-2211-4bdc-b54c-abdd23dcb16f,2026-02-11T20:09:38.932802,Direito,SUSPENDED,3.0,92,25
2d833b67-2713-49b3-89e9-7e036ef83f22,2026-01-21T15:37:32.655209,Administração,GRADUATED,6.2,63,100
df16161c-6e47-4add-8e7c-a009911b9992,2026-03-24T06:22:33.763972,Direito,ACTIVE,6.1,63,25
f8cbd383-51e7-485b-b909-695be021eb20,2026-02-03T17:33:35.694622,Direito,GRADUATED,0.4,64,25
1d12205e-ae03-4cbd-83ac-d1ebad8146fe,2026-01-09T03:16:48.124180,Engenharia de Software,DROPPED,9.4,63,25
62bf0424-00ce-4fa5-895a-5bc9a132cc25,2026-01-21T00:54:27.988167,Engenharia de Software,GRADUATED,3.5,76,100
0d3b7c4d-8775-4d3e-b703-ae9476a5ff4c,2026-03-12T18:17:18.672042,Ciência de Dados,DROPPED,3.8,99,25
0342f1a1-159a-4d06-ab59-174177aaf89f,2026-01-05T05:11:54.352159,Direito,GRADUATED,3.6,64,0
c15aa3b0-5625-4b61-b8f0-bc418fd408bb,2026-01-23T19:27:22.543086,Engenharia de Software,DROPPED,9.1,90,50
1caa5404-d7bc-4e62-891f-9aabc8ba6fb0,2026-03-04T16:02:36.217782,Administração,SUSPENDED,8.1,72,25
3ca5a8c7-2f8f-4f61-95ab-87bc92ae3319,2026-02-12T07:03:09.357592,Ciência de Dados,DROPPED,4.7,58,25
5399c194-8aef-4fa7-bc7b-226caf954ba1,2026-01-24T21:12:22.501535,Administração,GRADUATED,4.6,94,50
278bf3a3-41f1-46c8-8b86-f70673e0ae34,2026-03-05T16:40:36.741975,Ciência de Dados,SUSPENDED,3.5,60,0
f453bcad-265a-4e6f-9631-985d848a8e4b,2026-01-17T00:17:03.710447,Ciência de Dados,DROPPED,3.9,58,0
74bcab2f-74c0-4ebe-972d-4ceff4926be4,2026-01-23T23:31:03.009744,Direito,DROPPED,5.5,95,0
cf524a81-da19-477f-a9dd-83e3dd28049b,2026-02-16T16:04:16.483741,Ciência de Dados,GRADUATED,3.4,90,50
98aae12c-9de3-47a4-a3de-1648ba9923b6,2026-03-07T16:11:48.496967,Direito,SUSPENDED,8.9,78,25
e35e617d-01da-49a4-8137-b2d5a1f38fb6,2026-02-06T10:35:46.289882,Engenharia de Software,ACTIVE,7.7,68,50
e19d2886-b8b6-4049-90a9-d4e25fb94a90,2026-03-13T18:56:10.927092,Ciência de Dados,SUSPENDED,6.3,99,0
db586981-d053-4ad3-bc4f-751878fbac42,2026-01-12T19:28:27.970983,Administração,DROPPED,1.4,70,100
0024c7e6-c52a-4e2a-b437-72109128d315,2026-01-15T03:49:08.068877,Engenharia de Software,DROPPED,8.6,56,25
6b3b238a-fe7b-4a4e-94d7-e9bb352ad40d,2026-01-18T16:04:55.091783,Engenharia de Software,ACTIVE,7.8,59,100
8b173c4b-e065-48ca-ac1e-6b1106103e99,2026-01-20T05:40:04.942440,Ciência de Dados,ACTIVE,0.9,51,50
4ab06d67-c5e0-4d3d-8f2d-128bdc89364e,2026-02-07T20:30:59.019066,Administração,DROPPED,5.5,98,100
9e2b6d70-1681-48b8-aaa1-5d171431e26d,2026-01-03T14:54:52.994560,Direito,SUSPENDED,0.4,72,0
d5b18448-4d6a-4dad-a9a0-782e6a7831dc,2026-01-19T05:13:04.344070,Direito,ACTIVE,5.7,92,100
3f51905a-04d2-4671-a2b6-8827154d545a,2026-01-06T08:57:07.182602,Administração,GRADUATED,1.5,87,25
d4a45a39-b211-48a0-b383-ba45b3b1de54,2026-01-17T13:10:13.112300,Engenharia de Software,GRADUATED,2.6,79,0
0b717288-8569-4572-bd49-5e95c9a1112e,2026-02-05T15:40:43.633545,Direito,GRADUATED,5.3,53,0
26daf6b0-060c-4f2f-a5d7-1f7f6b451bc6,2026-01-14T04:03:10.768056,Direito,DROPPED,8.0,83,25
b9585364-613e-4dea-a2b8-09757f8b7631,2026-03-23T02:50:55.901172,Direito,DROPPED,0.5,53,25
8cd33ec9-75a3-47b9-8e3f-3d4d383b9b95,2026-01-21T05:39:42.110837,Engenharia de Software,GRADUATED,4.9,90,50
9e162515-fb11-4fa2-a8a9-4f8723286cb4,2026-02-10T01:22:25.332702,Direito,ACTIVE,1.4,69,0
5454b5d0-4687-4759-a92a-42dcffc1a176,2026-03-07T06:19:05.772684,Engenharia de Software,GRADUATED,2.5,81,25
66246e34-a4f7-4402-9eeb-0dd5dcc87d12,2026-02-08T14:41:28.071165,Direito,GRADUATED,7.5,59,50
e3a35bd5-e443-4f13-ad8b-e908e7cd7a1b,2026-02-04T03:30:32.916621,Ciência de Dados,GRADUATED,3.4,93,25
c08f4b9b-1726-41a1-b64d-b42473d2ed5a,2026-01-11T10:20:32.492396,Administração,ACTIVE,1.3,53,50
df103ab7-5526-4caa-880e-9e13356fb8b1,2026-03-04T12:56:55.803199,Engenharia de Software,ACTIVE,6.9,77,50
3e890086-d557-4875-8255-00af40a16a20,2026-03-23T17:24:11.578786,Ciência de Dados,ACTIVE,6.7,69,100
9a3f5515-d3e4-4ff5-902c-4ab2308f83c3,2026-03-06T20:07:06.852932,Administração,SUSPENDED,5.8,94,50
2a304806-c9d5-4712-a34d-8ff19a2e350f,2026-02-02T01:34:08.799393,Direito,DROPPED,0.0,77,50
d07eea49-5f39-4b4b-aac4-983201128fa8,2026-03-13T00:17:33.062653,Administração,DROPPED,5.3,78,50
e78b66a0-bfca-46a3-8837-d9185ad39f0a,2026-03-30T06:06:57.857096,Ciência de Dados,DROPPED,9.3,66,100
fd8430c0-60c7-43b3-a3ba-a965614c6152,2026-03-17T05:17:22.873084,Engenharia de Software,DROPPED,8.9,74,100
93fff78c-26ba-4cde-900a-0eff68bea1a0,2026-03-06T06:18:02.879192,Engenharia de Software,ACTIVE,2.0,85,0
06a2f0d9-dc1d-4d38-a535-977fb4560c4e,2026-01-06T02:08:40.637167,Engenharia de Software,DROPPED,2.4,51,0
f4041009-6703-46e1-a619-fc2155ff8749,2026-03-26T08:32:03.729913,Administração,ACTIVE,3.0,72,50
9f102843-2f94-4000-aed6-b92ab910c79a,2026-02-09T20:07:06.894756,Engenharia de Software,SUSPENDED,4.1,72,25
0ca548ae-78ac-4a31-a5e2-e946936ef62d,2026-03-16T15:17:55.987567,Ciência de Dados,SUSPENDED,5.2,76,25
dffae421-e180-4e05-870f-387398b45bff,2026-02-12T15:20:51.096734,Direito,ACTIVE,2.4,52,25
785ab223-35c1-4e85-b5f1-ce019c7d6b67,2026-03-10T16:40:04.616022,Administração,DROPPED,4.3,65,0
175ad072-0b4f-4d8b-b5f6-2972f41c2f3c,2026-01-19T21:05:11.524853,Ciência de Dados,SUSPENDED,2.4,90,100
16983b13-10b8-4489-b37b-b89cbff3fec6,2026-01-08T05:29:10.505600,Ciência de Dados,DROPPED,5.4,52,0
4202b4cc-f006-4c00-9b54-1de41516425f,2026-03-27T19:05:47.186960,Administração,SUSPENDED,0.6,67,100
976d6633-c2e4-4a31-beab-b1cdec64bc7c,2026-02-07T15:19:17.396848,Engenharia de Software,DROPPED,9.1,83,50
d9bed25f-2788-49c4-a4dc-1708697ce930,2026-01-04T21:33:49.816189,Ciência de Dados,DROPPED,2.6,55,50
cafea715-10d3-4133-8e0b-25c4fa5b06ae,2026-03-01T16:54:13.239731,Ciência de Dados,DROPPED,5.8,56,100
47efb486-2630-48e6-96d2-0798d48bce3f,2026-02-08T07:50:58.741744,Engenharia de Software,ACTIVE,0.4,91,50
f15c7d0c-5a18-4471-a40d-cc9b68224575,2026-03-24T13:38:57.856373,Engenharia de Software,ACTIVE,8.6,88,50
d1b99b9b-0a76-41e6-8f92-da28dec5f1bc,2026-03-22T12:03:56.292377,Engenharia de Software,ACTIVE,8.9,55,0
af69c003-9941-4740-858c-969b2e56f985,2026-03-18T20:30:06.792156,Direito,ACTIVE,6.5,58,50
82a95f46-3ccd-440f-b4f1-814b8ae445b2,2026-03-04T16:55:54.977066,Ciência de Dados,SUSPENDED,0.3,56,0
779befa7-7f72-47f0-8866-f4697708975c,2026-01-10T18:18:46.411429,Administração,GRADUATED,8.1,52,25
c4e90516-0bb4-4be2-aa83-e8a4f31e9ae5,2026-01-24T12:00:34.616644,Administração,ACTIVE,5.9,76,25
ce26ec8f-2f09-47d9-a33f-a85e47196580,2026-02-01T20:21:39.461424,Engenharia de Software,SUSPENDED,4.2,94,100
dcb01264-b82f-44c0-81a0-0516594728f8,2026-02-19T00:48:23.643752,Ciência de Dados,GRADUATED,2.0,68,50
7c84a73c-f8bf-4e84-a972-b497e20caefc,2026-03-29T06:58:49.697767,Engenharia de Software,SUSPENDED,4.5,74,25
2b46b9bd-d098-47aa-850b-d9b8e3f4b2e3,2026-02-28T14:02:51.116082,Engenharia de Software,GRADUATED,3.8,73,50
e14d75d7-c0cf-44cb-a21f-352ce05acdeb,2026-02-25T23:53:57.731149,Ciência de Dados,ACTIVE,1.7,57,0
6588df24-3e45-45f4-94a6-7d43c75102c7,2026-02-08T05:43:10.748864,Engenharia de Software,ACTIVE,4.3,77,50
57e2d894-c396-4e1f-9f5a-7a94f5acd5d4,2026-03-22T07:08:16.336054,Ciência de Dados,SUSPENDED,6.7,93,0
d9056b07-bf79-4c58-956e-e94bd8303215,2026-02-10T21:04:26.527051,Administração,DROPPED,5.8,59,0
31f08b95-012c-4a23-8391-adbbf1d7f618,2026-03-05T15:58:15.166122,Direito,ACTIVE,2.1,60,100
cb06b9f1-f26e-4c52-8b74-325382fb8833,2026-03-27T22:58:25.622277,Engenharia de Software,DROPPED,1.6,91,100
0c5afbe7-6f66-43f3-bcba-3565c4e7420f,2026-03-01T08:45:16.717069,Administração,GRADUATED,0.6,50,25
f63f218f-a40b-490a-b134-9a26e3cba71b,2026-02-15T07:19:58.303870,Administração,GRADUATED,3.6,72,50
b0d8737e-2f42-4fb6-b02d-62e2a120cec8,2026-03-16T22:51:52.765505,Administração,ACTIVE,4.4,59,100
0118d79d-48a6-4022-a01c-c8893020b56d,2026-02-19T22:35:07.189989,Administração,GRADUATED,9.4,67,100
2a0d9c17-96f2-462f-959e-3fa35f11fcc3,2026-02-05T06:01:31.705700,Engenharia de Software,SUSPENDED,0.9,59,100
41d05fda-ccd0-47fd-8dc9-d25da2a364b7,2026-01-11T19:37:14.187558,Direito,ACTIVE,2.9,96,25
11298573-643c-4fed-850a-213923ab7e13,2026-02-09T02:07:18.177815,Engenharia de Software,SUSPENDED,1.5,63,50
02940702-f724-40ab-93dd-2863af5c9a97,2026-02-07T13:25:59.728343,Engenharia de Software,GRADUATED,8.5,61,25
5023eb99-21b7-4f9b-a587-31c32314d6e7,2026-03-01T23:08:25.182830,Direito,SUSPENDED,3.5,56,25
3bbb551c-7775-42bf-b53b-0e415d922296,2026-01-14T11:47:48.362580,Direito,GRADUATED,4.5,97,25
f0328a39-0c7b-419d-8ed7-916a3a5ed954,2026-01-06T18:44:16.035820,Direito,SUSPENDED,2.2,54,100
ada18023-a971-41d8-8a47-71347d7aed12,2026-01-13T08:06:41.444027,Administração,SUSPENDED,5.2,83,0
ff77e490-73f9-44eb-b06f-b459fb6f8eee,2026-02-06T23:48:19.278855,Ciência de Dados,ACTIVE,2.6,95,50
72aed3f4-28a8-4b96-98bc-da9b1667896e,2026-03-07T16:09:12.799727,Direito,ACTIVE,2.4,56,50
f4c0f63d-d932-4b7d-a610-8e05975cfa30,2026-02-22T18:04:37.858739,Administração,ACTIVE,9.1,97,100
1bb4c5e9-e0ce-4bd2-a50e-494b038c8225,2026-01-02T20:33:00.794261,Direito,SUSPENDED,7.5,53,25
b98655cc-825b-4cb9-8ee8-3198f133126c,2026-03-10T23:52:37.219166,Engenharia de Software,DROPPED,1.0,96,0
71596be7-7f41-4714-98f8-c2b931f7910c,2026-01-10T09:50:47.291826,Engenharia de Software,DROPPED,2.9,71,50
17670cc2-dc47-4a35-9339-23d4bfbd9081,2026-01-29T13:58:25.088666,Engenharia de Software,SUSPENDED,7.2,73,50
cd3509d9-164f-48ea-a654-f8e179c9c230,2026-01-25T18:32:01.008062,Ciência de Dados,GRADUATED,4.1,91,50
ec34fb38-4987-4b68-9fa5-1814f6a3c9ca,2026-01-23T09:32:18.809906,Administração,ACTIVE,9.1,68,100
5da0d93a-4185-4169-9779-7b2c02c62451,2026-02-26T08:40:29.853680,Engenharia de Software,SUSPENDED,0.0,78,0
6127a198-1fe8-497d-9cf8-aeae52ad6e1a,2026-02-26T11:37:08.031613,Engenharia de Software,ACTIVE,0.0,81,100
6b67fd5a-1364-4ea1-a207-93fb59a10e7a,2026-03-15T20:43:17.330264,Ciência de Dados,DROPPED,4.9,58,100
9883947e-e280-4e62-b330-7e2f0d7e52d9,2026-01-06T03:09:31.637879,Administração,ACTIVE,1.3,51,25
c24db7ed-fe20-487f-8baa-9289397062ab,2026-03-05T19:23:50.386001,Direito,GRADUATED,2.7,72,25
6e8fa5cd-3094-49f4-b0e9-2e46b22b39fe,2026-02-02T15:42:52.736171,Direito,DROPPED,7.9,62,100
a9005e3e-e10d-4680-9c91-0073d5832387,2026-01-24T16:17:10.751322,Direito,GRADUATED,2.8,86,50
aa7c9fbd-630a-4139-ab15-96e7f931eb63,2026-01-12T05:35:21.626790,Engenharia de Software,DROPPED,8.2,79,25
cb84d5ac-c90d-431b-8dda-7167fd8a4597,2026-03-15T03:25:30.837276,Direito,SUSPENDED,4.5,66,100
e1ff12e9-b605-437c-84d1-519219ba2c0a,2026-02-12T10:24:11.703088,Direito,GRADUATED,2.9,82,25
0d51be59-6a9b-47e1-988e-859537c1e74c,2026-03-21T13:55:39.306110,Direito,ACTIVE,5.5,95,25
d4ca5473-eec2-4a06-86b4-e1302e07f2c9,2026-02-16T17:21:47.090909,Engenharia de Software,SUSPENDED,6.9,81,0
ca223453-ff3a-4060-907b-a5d50b7979db,2026-01-01T16:22:00.252402,Engenharia de Software,GRADUATED,3.9,99,50
dc152ab3-d0e7-4e72-9f2b-b8a5a08d5754,2026-03-04T12:43:35.909115,Direito,ACTIVE,1.9,73,0
41f7b83c-0c11-44d6-921f-38401f02986b,2026-03-11T02:30:18.752319,Administração,ACTIVE,2.9,91,25
3435d5e3-76e7-4f3a-95de-7aade944f041,2026-03-03T13:02:12.759379,Direito,DROPPED,3.8,97,0
82cb2d5b-a6a4-4763-8e4c-b4b30f396cd3,2026-02-05T15:11:13.952449,Engenharia de Software,GRADUATED,0.1,64,25
37992995-526a-4b0d-8c44-388de525c0f4,2026-03-23T10:01:21.157547,Ciência de Dados,GRADUATED,6.4,59,50
73e841ee-d356-4cf8-b43b-afd07732cb39,2026-02-27T21:52:43.907300,Administração,DROPPED,5.4,57,50
73f4d476-ff4a-4d8a-b904-f830fa5a9562,2026-02-05T20:53:35.513854,Direito,SUSPENDED,4.9,78,0
690b44db-57a0-4cd9-abc9-a6af21c66fcb,2026-01-18T01:10:11.019261,Engenharia de Software,DROPPED,2.4,69,0
cb7eb7e5-5419-4323-b009-c93af141d540,2026-02-02T10:49:55.616679,Administração,SUSPENDED,8.2,73,50
99e0e8d4-35fe-436a-aec3-109b635c3e8c,2026-03-16T14:57:14.331257,Direito,DROPPED,8.6,66,50
15749771-c352-475d-a583-c582d539f1b6,2026-02-18T20:18:10.858015,Ciência de Dados,ACTIVE,1.8,83,100
21cf863f-6659-4ea4-afa2-d8dda0d72a33,2026-01-31T02:03:43.473985,Administração,ACTIVE,8.9,84,100
7b8b6883-7002-42ae-a1f0-7d6a6470916f,2026-03-20T11:49:57.999877,Ciência de Dados,GRADUATED,8.3,59,100
de3635de-ca5f-4f93-8f2c-cc3547557854,2026-02-11T11:45:14.268942,Engenharia de Software,SUSPENDED,4.6,54,50
37777ad2-3070-4b3a-ac80-e15c0459bf2d,2026-03-25T10:27:52.073687,Engenharia de Software,GRADUATED,0.5,80,0
00b348c7-e643-4f21-92a7-d1e115734e3f,2026-02-27T08:58:33.252697,Administração,ACTIVE,0.6,96,50
39de5fdc-78e9-4c45-8e88-e54fa05d4e6e,2026-01-06T15:25:25.010688,Engenharia de Software,DROPPED,7.2,91,25
5cfa42f2-69c8-443a-910a-88e9c3dfcc66,2026-01-17T11:26:56.870545,Administração,DROPPED,9.8,56,0
5875d0ec-df22-4d82-8e10-e6e19b738513,2026-01-27T00:40:21.776006,Engenharia de Software,ACTIVE,4.4,92,0
35922059-95b8-4a01-8531-652a3a7f68c6,2026-03-11T02:28:29.583150,Ciência de Dados,SUSPENDED,7.4,67,100
037c3fd1-5e51-4b10-ae36-04d9d81cd65c,2026-02-15T09:16:17.673567,Administração,DROPPED,4.8,98,50
2306cf64-1b4b-413f-83cc-17fc0009033c,2026-01-16T18:48:43.986776,Direito,SUSPENDED,3.4,88,50
a3bde678-87b0-411c-81e8-126b50176250,2026-02-02T07:35:46.570723,Engenharia de Software,DROPPED,7.0,77,25
df8a3ed8-c7b1-4fa9-bf87-cf08d209101b,2026-03-17T04:17:24.008992,Ciência de Dados,GRADUATED,4.3,70,0
7bd459a3-6897-45d7-807d-215186eecda7,2026-03-01T10:40:36.977727,Engenharia de Software,ACTIVE,5.1,83,50
c72faa2d-25be-4d72-b290-f43d9f17129d,2026-03-24T05:50:40.750912,Engenharia de Software,GRADUATED,7.6,66,50
f815deb7-e4f9-4a6f-a80f-acb831e44fa8,2026-01-25T19:54:45.616377,Administração,ACTIVE,5.3,82,100
85b34488-5bc8-4a6f-a855-c50cc3185539,2026-01-02T03:47:26.525866,Administração,DROPPED,8.5,79,50
eaa1f601-e3fe-49af-a804-03499ec8755e,2026-01-23T19:17:54.765334,Engenharia de Software,ACTIVE,0.9,73,50
da27d758-60fb-45bd-87a2-584b6fea5908,2026-02-11T01:45:54.899514,Administração,GRADUATED,5.3,92,0
a7381900-3aea-4390-a77c-dc2a9b1d2f67,2026-03-30T05:45:53.839867,Administração,GRADUATED,2.2,85,50
3887c2cb-bae4-4ce5-8454-ebc7986f3a41,2026-03-10T23:05:31.198812,Direito,DROPPED,10.0,52,100
f056c8e9-757d-4633-bba2-2cc013c76ca4,2026-01-25T19:00:52.279754,Administração,SUSPENDED,7.4,61,50
b802a4ad-e98a-4ecb-925c-9a31ab31c3b9,2026-03-08T07:15:44.274266,Direito,DROPPED,8.5,55,25
e62f3b0d-79b4-4d81-a25d-a7ef501b89be,2026-03-17T02:02:57.182827,Engenharia de Software,GRADUATED,5.6,73,25
36aec6e0-3f62-481c-b85d-18917668cc5b,2026-01-29T12:10:48.036847,Administração,ACTIVE,3.0,90,0
583d967a-7c38-4264-9ab9-f33d340b9058,2026-03-20T04:03:41.689998,Direito,ACTIVE,7.0,95,0
